[05/26/22 02:52:59 INFO] Using GPU(s): 2
[05/26/22 02:52:59 WARNING] The caching CUDA memory allocator is enabled. This allocator improves performance at the cost of a higher GPU memory usage. To optimize for memory, consider disabling it by setting the environment variable: THC_CACHING_ALLOCATOR=0
[05/26/22 02:52:59 INFO] Training Sequence to Sequence with Attention model
[05/26/22 02:52:59 INFO] Loading data from '/workspace/data/NTS-train.t7'...
[05/26/22 02:53:11 INFO]  * vocabulary size: source = 50004; target = 50004
[05/26/22 02:53:11 INFO]  * additional features: source = 0; target = 0
[05/26/22 02:53:11 INFO]  * maximum sequence length: source = 80; target = 81
[05/26/22 02:53:11 INFO]  * number of training sentences: 282954
[05/26/22 02:53:11 INFO]  * 1147 batches, max size: 256 (even), avg size: 246.690497, capacity: 100%
[05/26/22 02:53:11 INFO] Building model...
[05/26/22 02:53:11 INFO]  * Encoder:
[05/26/22 02:53:12 INFO]    - with word embeddings size: 500
[05/26/22 02:53:12 INFO]    - Simple LSTM Encoder: 2 layers, rnn_size 500, dropout 0.3
[05/26/22 02:53:12 INFO]  * Decoder:
[05/26/22 02:53:13 INFO]    - with word embeddings size: 500
[05/26/22 02:53:14 INFO]    - Global Attention: general
[05/26/22 02:53:15 INFO] Initializing parameters...
[05/26/22 02:53:16 INFO] Network size: 50004x500
[05/26/22 02:53:16 INFO] Pre-trained embeddings size: 50004x500
[05/26/22 02:53:17 INFO] Network size: 50004x500
[05/26/22 02:53:17 INFO] Pre-trained embeddings size: 50004x500
[05/26/22 02:53:17 INFO]  * number of parameters: 84822004
[05/26/22 02:53:17 INFO] Preparing memory optimization...
[05/26/22 02:53:17 INFO]  * sharing 69% of output/gradInput tensors memory between clones
[05/26/22 02:53:17 INFO] Start training...
[05/26/22 02:53:17 INFO] 
[05/26/22 02:53:56 INFO] Epoch 1 ; Iteration 50/1147 ; Learning rate 1.0000 ; Source tokens/s 7550 ; Perplexity 85555.50
[05/26/22 03:01:41 INFO] Epoch 1 ; Iteration 950/1147 ; Learning rate 1.0000 ; Source tokens/s 11693 ; Perplexity 368.88
[05/26/22 03:02:06 INFO] Epoch 1 ; Iteration 1000/1147 ; Learning rate 1.0000 ; Source tokens/s 12632 ; Perplexity 361.74
[05/26/22 03:02:32 INFO] Epoch 1 ; Iteration 1050/1147 ; Learning rate 1.0000 ; Source tokens/s 13205 ; Perplexity 358.41
[05/26/22 03:02:59 INFO] Epoch 1 ; Iteration 1100/1147 ; Learning rate 1.0000 ; Source tokens/s 12141 ; Perplexity 326.79
[05/26/22 03:03:24 INFO] Epoch 1 ; Iteration 1147/1147 ; Learning rate 1.0000 ; Source tokens/s 10618 ; Perplexity 308.84
[05/26/22 03:03:33 INFO] Validation perplexity: 393.55
[05/26/22 03:03:33 INFO] Saving checkpoint to '../models/nts_epoch1_393.55.t7'...
[05/26/22 03:03:36 INFO] 
[05/26/22 03:04:01 INFO] Epoch 2 ; Iteration 50/1147 ; Learning rate 1.0000 ; Source tokens/s 11592 ; Perplexity 298.45
[05/26/22 03:04:26 INFO] Epoch 2 ; Iteration 100/1147 ; Learning rate 1.0000 ; Source tokens/s 12380 ; Perplexity 293.25
[05/26/22 03:04:52 INFO] Epoch 2 ; Iteration 150/1147 ; Learning rate 1.0000 ; Source tokens/s 12215 ; Perplexity 288.08
[05/26/22 03:05:18 INFO] Epoch 2 ; Iteration 200/1147 ; Learning rate 1.0000 ; Source tokens/s 13525 ; Perplexity 289.79
[05/26/22 03:05:43 INFO] Epoch 2 ; Iteration 250/1147 ; Learning rate 1.0000 ; Source tokens/s 11877 ; Perplexity 263.91
[05/26/22 03:06:09 INFO] Epoch 2 ; Iteration 300/1147 ; Learning rate 1.0000 ; Source tokens/s 11319 ; Perplexity 254.21
[05/26/22 03:06:35 INFO] Epoch 2 ; Iteration 350/1147 ; Learning rate 1.0000 ; Source tokens/s 12746 ; Perplexity 250.50
[05/26/22 03:07:01 INFO] Epoch 2 ; Iteration 400/1147 ; Learning rate 1.0000 ; Source tokens/s 11991 ; Perplexity 238.14
[05/26/22 03:07:28 INFO] Epoch 2 ; Iteration 450/1147 ; Learning rate 1.0000 ; Source tokens/s 12745 ; Perplexity 245.01
[05/26/22 03:07:54 INFO] Epoch 2 ; Iteration 500/1147 ; Learning rate 1.0000 ; Source tokens/s 11326 ; Perplexity 216.98
[05/26/22 03:08:19 INFO] Epoch 2 ; Iteration 550/1147 ; Learning rate 1.0000 ; Source tokens/s 12756 ; Perplexity 219.11
[05/26/22 03:08:47 INFO] Epoch 2 ; Iteration 600/1147 ; Learning rate 1.0000 ; Source tokens/s 12878 ; Perplexity 216.36
[05/26/22 03:09:13 INFO] Epoch 2 ; Iteration 650/1147 ; Learning rate 1.0000 ; Source tokens/s 13031 ; Perplexity 218.12
[05/26/22 03:09:40 INFO] Epoch 2 ; Iteration 700/1147 ; Learning rate 1.0000 ; Source tokens/s 11936 ; Perplexity 199.38
[05/26/22 03:10:05 INFO] Epoch 2 ; Iteration 750/1147 ; Learning rate 1.0000 ; Source tokens/s 10427 ; Perplexity 184.68
[05/26/22 03:10:32 INFO] Epoch 2 ; Iteration 800/1147 ; Learning rate 1.0000 ; Source tokens/s 12697 ; Perplexity 188.66
[05/26/22 03:10:58 INFO] Epoch 2 ; Iteration 850/1147 ; Learning rate 1.0000 ; Source tokens/s 10619 ; Perplexity 161.47
[05/26/22 03:11:24 INFO] Epoch 2 ; Iteration 900/1147 ; Learning rate 1.0000 ; Source tokens/s 11510 ; Perplexity 154.24
[05/26/22 03:11:50 INFO] Epoch 2 ; Iteration 950/1147 ; Learning rate 1.0000 ; Source tokens/s 12731 ; Perplexity 145.92
[05/26/22 03:12:14 INFO] Epoch 2 ; Iteration 1000/1147 ; Learning rate 1.0000 ; Source tokens/s 12512 ; Perplexity 133.61
[05/26/22 03:12:39 INFO] Epoch 2 ; Iteration 1050/1147 ; Learning rate 1.0000 ; Source tokens/s 10331 ; Perplexity 113.97
[05/26/22 03:13:06 INFO] Epoch 2 ; Iteration 1100/1147 ; Learning rate 1.0000 ; Source tokens/s 12942 ; Perplexity 108.84
[05/26/22 03:13:31 INFO] Epoch 2 ; Iteration 1147/1147 ; Learning rate 1.0000 ; Source tokens/s 13550 ; Perplexity 96.59
[05/26/22 03:13:40 INFO] Validation perplexity: 99.22
[05/26/22 03:13:40 INFO] Saving checkpoint to '../models/nts_epoch2_99.22.t7'...
[05/26/22 03:13:42 INFO] 
[05/26/22 03:14:08 INFO] Epoch 3 ; Iteration 50/1147 ; Learning rate 1.0000 ; Source tokens/s 12477 ; Perplexity 86.73
[05/26/22 03:14:34 INFO] Epoch 3 ; Iteration 100/1147 ; Learning rate 1.0000 ; Source tokens/s 11406 ; Perplexity 81.09
[05/26/22 03:15:02 INFO] Epoch 3 ; Iteration 150/1147 ; Learning rate 1.0000 ; Source tokens/s 12829 ; Perplexity 76.01
[05/26/22 03:15:28 INFO] Epoch 3 ; Iteration 200/1147 ; Learning rate 1.0000 ; Source tokens/s 11949 ; Perplexity 70.79
[05/26/22 03:15:54 INFO] Epoch 3 ; Iteration 250/1147 ; Learning rate 1.0000 ; Source tokens/s 12744 ; Perplexity 68.18
[05/26/22 03:16:21 INFO] Epoch 3 ; Iteration 300/1147 ; Learning rate 1.0000 ; Source tokens/s 12473 ; Perplexity 63.37
[05/26/22 03:16:46 INFO] Epoch 3 ; Iteration 350/1147 ; Learning rate 1.0000 ; Source tokens/s 11492 ; Perplexity 59.48
[05/26/22 03:17:13 INFO] Epoch 3 ; Iteration 400/1147 ; Learning rate 1.0000 ; Source tokens/s 11866 ; Perplexity 56.48
[05/26/22 03:17:39 INFO] Epoch 3 ; Iteration 450/1147 ; Learning rate 1.0000 ; Source tokens/s 12100 ; Perplexity 55.67
[05/26/22 03:18:06 INFO] Epoch 3 ; Iteration 500/1147 ; Learning rate 1.0000 ; Source tokens/s 12758 ; Perplexity 55.21
[05/26/22 03:18:31 INFO] Epoch 3 ; Iteration 550/1147 ; Learning rate 1.0000 ; Source tokens/s 12248 ; Perplexity 51.63
[05/26/22 03:18:56 INFO] Epoch 3 ; Iteration 600/1147 ; Learning rate 1.0000 ; Source tokens/s 11733 ; Perplexity 50.63
[05/26/22 03:19:20 INFO] Epoch 3 ; Iteration 650/1147 ; Learning rate 1.0000 ; Source tokens/s 12378 ; Perplexity 50.33
[05/26/22 03:19:47 INFO] Epoch 3 ; Iteration 700/1147 ; Learning rate 1.0000 ; Source tokens/s 12858 ; Perplexity 46.97
[05/26/22 03:20:14 INFO] Epoch 3 ; Iteration 750/1147 ; Learning rate 1.0000 ; Source tokens/s 11316 ; Perplexity 45.91
[05/26/22 03:20:39 INFO] Epoch 3 ; Iteration 800/1147 ; Learning rate 1.0000 ; Source tokens/s 12719 ; Perplexity 42.31
[05/26/22 03:21:04 INFO] Epoch 3 ; Iteration 850/1147 ; Learning rate 1.0000 ; Source tokens/s 11423 ; Perplexity 42.49
[05/26/22 03:21:29 INFO] Epoch 3 ; Iteration 900/1147 ; Learning rate 1.0000 ; Source tokens/s 11898 ; Perplexity 42.45
[05/26/22 03:21:55 INFO] Epoch 3 ; Iteration 950/1147 ; Learning rate 1.0000 ; Source tokens/s 11996 ; Perplexity 40.35
[05/26/22 03:22:21 INFO] Epoch 3 ; Iteration 1000/1147 ; Learning rate 1.0000 ; Source tokens/s 14079 ; Perplexity 38.87
[05/26/22 03:22:47 INFO] Epoch 3 ; Iteration 1050/1147 ; Learning rate 1.0000 ; Source tokens/s 11617 ; Perplexity 39.94
[05/26/22 03:23:14 INFO] Epoch 3 ; Iteration 1100/1147 ; Learning rate 1.0000 ; Source tokens/s 12620 ; Perplexity 37.11
[05/26/22 03:23:36 INFO] Epoch 3 ; Iteration 1147/1147 ; Learning rate 1.0000 ; Source tokens/s 11189 ; Perplexity 37.95
[05/26/22 03:23:45 INFO] Validation perplexity: 30.48
[05/26/22 03:23:45 INFO] Saving checkpoint to '../models/nts_epoch3_30.48.t7'...
[05/26/22 03:23:48 INFO] 
[05/26/22 03:24:15 INFO] Epoch 4 ; Iteration 50/1147 ; Learning rate 1.0000 ; Source tokens/s 12996 ; Perplexity 33.26
[05/26/22 03:24:41 INFO] Epoch 4 ; Iteration 100/1147 ; Learning rate 1.0000 ; Source tokens/s 12497 ; Perplexity 32.44
[05/26/22 03:25:05 INFO] Epoch 4 ; Iteration 150/1147 ; Learning rate 1.0000 ; Source tokens/s 12225 ; Perplexity 33.72
[05/26/22 03:25:31 INFO] Epoch 4 ; Iteration 200/1147 ; Learning rate 1.0000 ; Source tokens/s 12565 ; Perplexity 30.76
[05/26/22 03:25:59 INFO] Epoch 4 ; Iteration 250/1147 ; Learning rate 1.0000 ; Source tokens/s 13902 ; Perplexity 30.86
[05/26/22 03:26:24 INFO] Epoch 4 ; Iteration 300/1147 ; Learning rate 1.0000 ; Source tokens/s 12455 ; Perplexity 30.86
[05/26/22 03:26:50 INFO] Epoch 4 ; Iteration 350/1147 ; Learning rate 1.0000 ; Source tokens/s 12340 ; Perplexity 30.46
[05/26/22 03:27:16 INFO] Epoch 4 ; Iteration 400/1147 ; Learning rate 1.0000 ; Source tokens/s 10859 ; Perplexity 30.75
[05/26/22 03:27:41 INFO] Epoch 4 ; Iteration 450/1147 ; Learning rate 1.0000 ; Source tokens/s 12094 ; Perplexity 29.84
[05/26/22 03:28:07 INFO] Epoch 4 ; Iteration 500/1147 ; Learning rate 1.0000 ; Source tokens/s 12669 ; Perplexity 29.34
[05/26/22 03:28:34 INFO] Epoch 4 ; Iteration 550/1147 ; Learning rate 1.0000 ; Source tokens/s 13183 ; Perplexity 28.69
[05/26/22 03:29:00 INFO] Epoch 4 ; Iteration 600/1147 ; Learning rate 1.0000 ; Source tokens/s 11050 ; Perplexity 28.83
[05/26/22 03:29:26 INFO] Epoch 4 ; Iteration 650/1147 ; Learning rate 1.0000 ; Source tokens/s 11469 ; Perplexity 28.90
[05/26/22 03:29:52 INFO] Epoch 4 ; Iteration 700/1147 ; Learning rate 1.0000 ; Source tokens/s 11827 ; Perplexity 27.76
[05/26/22 03:30:18 INFO] Epoch 4 ; Iteration 750/1147 ; Learning rate 1.0000 ; Source tokens/s 11241 ; Perplexity 28.91
[05/26/22 03:30:44 INFO] Epoch 4 ; Iteration 800/1147 ; Learning rate 1.0000 ; Source tokens/s 12744 ; Perplexity 27.56
[05/26/22 03:31:09 INFO] Epoch 4 ; Iteration 850/1147 ; Learning rate 1.0000 ; Source tokens/s 12008 ; Perplexity 26.48
[05/26/22 03:31:35 INFO] Epoch 4 ; Iteration 900/1147 ; Learning rate 1.0000 ; Source tokens/s 12019 ; Perplexity 25.90
[05/26/22 03:31:59 INFO] Epoch 4 ; Iteration 950/1147 ; Learning rate 1.0000 ; Source tokens/s 10830 ; Perplexity 26.48
[05/26/22 03:32:25 INFO] Epoch 4 ; Iteration 1000/1147 ; Learning rate 1.0000 ; Source tokens/s 12947 ; Perplexity 26.43
[05/26/22 03:32:52 INFO] Epoch 4 ; Iteration 1050/1147 ; Learning rate 1.0000 ; Source tokens/s 12353 ; Perplexity 26.30
[05/26/22 03:33:18 INFO] Epoch 4 ; Iteration 1100/1147 ; Learning rate 1.0000 ; Source tokens/s 12302 ; Perplexity 25.74
[05/26/22 03:33:42 INFO] Epoch 4 ; Iteration 1147/1147 ; Learning rate 1.0000 ; Source tokens/s 11360 ; Perplexity 25.41
[05/26/22 03:33:51 INFO] Validation perplexity: 19.68
[05/26/22 03:33:51 INFO] Saving checkpoint to '../models/nts_epoch4_19.68.t7'...
[05/26/22 03:33:53 INFO] 
[05/26/22 03:34:20 INFO] Epoch 5 ; Iteration 50/1147 ; Learning rate 1.0000 ; Source tokens/s 12785 ; Perplexity 22.92
[05/26/22 03:34:46 INFO] Epoch 5 ; Iteration 100/1147 ; Learning rate 1.0000 ; Source tokens/s 11725 ; Perplexity 22.52
[05/26/22 03:35:11 INFO] Epoch 5 ; Iteration 150/1147 ; Learning rate 1.0000 ; Source tokens/s 12550 ; Perplexity 22.05
[05/26/22 03:35:36 INFO] Epoch 5 ; Iteration 200/1147 ; Learning rate 1.0000 ; Source tokens/s 11862 ; Perplexity 21.94
[05/26/22 03:36:03 INFO] Epoch 5 ; Iteration 250/1147 ; Learning rate 1.0000 ; Source tokens/s 12724 ; Perplexity 21.53
[05/26/22 03:36:30 INFO] Epoch 5 ; Iteration 300/1147 ; Learning rate 1.0000 ; Source tokens/s 11543 ; Perplexity 23.09
[05/26/22 03:36:56 INFO] Epoch 5 ; Iteration 350/1147 ; Learning rate 1.0000 ; Source tokens/s 12348 ; Perplexity 21.72
[05/26/22 03:37:23 INFO] Epoch 5 ; Iteration 400/1147 ; Learning rate 1.0000 ; Source tokens/s 12690 ; Perplexity 21.41
[05/26/22 03:37:49 INFO] Epoch 5 ; Iteration 450/1147 ; Learning rate 1.0000 ; Source tokens/s 11689 ; Perplexity 22.15
[05/26/22 03:38:14 INFO] Epoch 5 ; Iteration 500/1147 ; Learning rate 1.0000 ; Source tokens/s 12394 ; Perplexity 21.12
[05/26/22 03:38:40 INFO] Epoch 5 ; Iteration 550/1147 ; Learning rate 1.0000 ; Source tokens/s 13033 ; Perplexity 20.75
[05/26/22 03:39:06 INFO] Epoch 5 ; Iteration 600/1147 ; Learning rate 1.0000 ; Source tokens/s 13366 ; Perplexity 20.74
[05/26/22 03:39:31 INFO] Epoch 5 ; Iteration 650/1147 ; Learning rate 1.0000 ; Source tokens/s 12001 ; Perplexity 21.36
[05/26/22 03:39:57 INFO] Epoch 5 ; Iteration 700/1147 ; Learning rate 1.0000 ; Source tokens/s 11849 ; Perplexity 21.63
[05/26/22 03:40:24 INFO] Epoch 5 ; Iteration 750/1147 ; Learning rate 1.0000 ; Source tokens/s 11552 ; Perplexity 21.32
[05/26/22 03:40:49 INFO] Epoch 5 ; Iteration 800/1147 ; Learning rate 1.0000 ; Source tokens/s 12837 ; Perplexity 19.97
[05/26/22 03:41:15 INFO] Epoch 5 ; Iteration 850/1147 ; Learning rate 1.0000 ; Source tokens/s 11103 ; Perplexity 21.19
[05/26/22 03:41:41 INFO] Epoch 5 ; Iteration 900/1147 ; Learning rate 1.0000 ; Source tokens/s 11926 ; Perplexity 20.05
[05/26/22 03:42:06 INFO] Epoch 5 ; Iteration 950/1147 ; Learning rate 1.0000 ; Source tokens/s 11576 ; Perplexity 20.79
[05/26/22 03:42:30 INFO] Epoch 5 ; Iteration 1000/1147 ; Learning rate 1.0000 ; Source tokens/s 12086 ; Perplexity 20.28
[05/26/22 03:42:56 INFO] Epoch 5 ; Iteration 1050/1147 ; Learning rate 1.0000 ; Source tokens/s 11527 ; Perplexity 20.38
[05/26/22 03:43:22 INFO] Epoch 5 ; Iteration 1100/1147 ; Learning rate 1.0000 ; Source tokens/s 12735 ; Perplexity 19.52
[05/26/22 03:43:48 INFO] Epoch 5 ; Iteration 1147/1147 ; Learning rate 1.0000 ; Source tokens/s 12392 ; Perplexity 18.56
[05/26/22 03:43:56 INFO] Validation perplexity: 15.66
[05/26/22 03:43:56 INFO] Saving checkpoint to '../models/nts_epoch5_15.66.t7'...
[05/26/22 03:43:59 INFO] 
[05/26/22 03:44:24 INFO] Epoch 6 ; Iteration 50/1147 ; Learning rate 1.0000 ; Source tokens/s 12210 ; Perplexity 17.81
[05/26/22 03:44:50 INFO] Epoch 6 ; Iteration 100/1147 ; Learning rate 1.0000 ; Source tokens/s 12035 ; Perplexity 17.31
[05/26/22 03:45:15 INFO] Epoch 6 ; Iteration 150/1147 ; Learning rate 1.0000 ; Source tokens/s 11996 ; Perplexity 18.13
[05/26/22 03:45:40 INFO] Epoch 6 ; Iteration 200/1147 ; Learning rate 1.0000 ; Source tokens/s 12776 ; Perplexity 17.77
[05/26/22 03:46:07 INFO] Epoch 6 ; Iteration 250/1147 ; Learning rate 1.0000 ; Source tokens/s 12734 ; Perplexity 17.44
[05/26/22 03:46:33 INFO] Epoch 6 ; Iteration 300/1147 ; Learning rate 1.0000 ; Source tokens/s 11427 ; Perplexity 17.96
[05/26/22 03:46:57 INFO] Epoch 6 ; Iteration 350/1147 ; Learning rate 1.0000 ; Source tokens/s 11128 ; Perplexity 18.42
[05/26/22 03:47:23 INFO] Epoch 6 ; Iteration 400/1147 ; Learning rate 1.0000 ; Source tokens/s 11975 ; Perplexity 17.02
[05/26/22 03:47:50 INFO] Epoch 6 ; Iteration 450/1147 ; Learning rate 1.0000 ; Source tokens/s 12163 ; Perplexity 18.41
[05/26/22 03:48:17 INFO] Epoch 6 ; Iteration 500/1147 ; Learning rate 1.0000 ; Source tokens/s 12330 ; Perplexity 17.53
[05/26/22 03:48:43 INFO] Epoch 6 ; Iteration 550/1147 ; Learning rate 1.0000 ; Source tokens/s 12295 ; Perplexity 17.39
[05/26/22 03:49:10 INFO] Epoch 6 ; Iteration 600/1147 ; Learning rate 1.0000 ; Source tokens/s 12649 ; Perplexity 16.83
[05/26/22 03:49:35 INFO] Epoch 6 ; Iteration 650/1147 ; Learning rate 1.0000 ; Source tokens/s 12315 ; Perplexity 16.83
[05/26/22 03:50:02 INFO] Epoch 6 ; Iteration 700/1147 ; Learning rate 1.0000 ; Source tokens/s 12910 ; Perplexity 16.77
[05/26/22 03:50:27 INFO] Epoch 6 ; Iteration 750/1147 ; Learning rate 1.0000 ; Source tokens/s 12063 ; Perplexity 17.75
[05/26/22 03:50:53 INFO] Epoch 6 ; Iteration 800/1147 ; Learning rate 1.0000 ; Source tokens/s 12687 ; Perplexity 16.34
[05/26/22 03:51:19 INFO] Epoch 6 ; Iteration 850/1147 ; Learning rate 1.0000 ; Source tokens/s 11235 ; Perplexity 17.28
[05/26/22 03:51:46 INFO] Epoch 6 ; Iteration 900/1147 ; Learning rate 1.0000 ; Source tokens/s 12013 ; Perplexity 16.81
[05/26/22 03:52:13 INFO] Epoch 6 ; Iteration 950/1147 ; Learning rate 1.0000 ; Source tokens/s 11882 ; Perplexity 16.53
[05/26/22 03:52:38 INFO] Epoch 6 ; Iteration 1000/1147 ; Learning rate 1.0000 ; Source tokens/s 12570 ; Perplexity 16.97
[05/26/22 03:53:03 INFO] Epoch 6 ; Iteration 1050/1147 ; Learning rate 1.0000 ; Source tokens/s 12346 ; Perplexity 16.53
[05/26/22 03:53:29 INFO] Epoch 6 ; Iteration 1100/1147 ; Learning rate 1.0000 ; Source tokens/s 12090 ; Perplexity 16.60
[05/26/22 03:53:53 INFO] Epoch 6 ; Iteration 1147/1147 ; Learning rate 1.0000 ; Source tokens/s 12437 ; Perplexity 15.84
[05/26/22 03:54:02 INFO] Validation perplexity: 14.65
[05/26/22 03:54:02 INFO] Saving checkpoint to '../models/nts_epoch6_14.65.t7'...
[05/26/22 03:54:04 INFO] 
[05/26/22 03:54:30 INFO] Epoch 7 ; Iteration 50/1147 ; Learning rate 1.0000 ; Source tokens/s 12476 ; Perplexity 14.83
[05/26/22 03:54:55 INFO] Epoch 7 ; Iteration 100/1147 ; Learning rate 1.0000 ; Source tokens/s 11382 ; Perplexity 15.19
[05/26/22 03:55:19 INFO] Epoch 7 ; Iteration 150/1147 ; Learning rate 1.0000 ; Source tokens/s 11387 ; Perplexity 15.27
[05/26/22 03:55:44 INFO] Epoch 7 ; Iteration 200/1147 ; Learning rate 1.0000 ; Source tokens/s 12001 ; Perplexity 15.06
[05/26/22 03:56:11 INFO] Epoch 7 ; Iteration 250/1147 ; Learning rate 1.0000 ; Source tokens/s 12615 ; Perplexity 15.02
[05/26/22 03:56:36 INFO] Epoch 7 ; Iteration 300/1147 ; Learning rate 1.0000 ; Source tokens/s 11584 ; Perplexity 15.53
[05/26/22 03:57:02 INFO] Epoch 7 ; Iteration 350/1147 ; Learning rate 1.0000 ; Source tokens/s 12981 ; Perplexity 14.76
[05/26/22 03:57:26 INFO] Epoch 7 ; Iteration 400/1147 ; Learning rate 1.0000 ; Source tokens/s 13231 ; Perplexity 14.65
[05/26/22 03:57:52 INFO] Epoch 7 ; Iteration 450/1147 ; Learning rate 1.0000 ; Source tokens/s 12327 ; Perplexity 14.76
[05/26/22 03:58:19 INFO] Epoch 7 ; Iteration 500/1147 ; Learning rate 1.0000 ; Source tokens/s 10952 ; Perplexity 15.24
[05/26/22 03:58:45 INFO] Epoch 7 ; Iteration 550/1147 ; Learning rate 1.0000 ; Source tokens/s 13627 ; Perplexity 14.77
[05/26/22 03:59:10 INFO] Epoch 7 ; Iteration 600/1147 ; Learning rate 1.0000 ; Source tokens/s 11903 ; Perplexity 14.55
[05/26/22 03:59:38 INFO] Epoch 7 ; Iteration 650/1147 ; Learning rate 1.0000 ; Source tokens/s 12516 ; Perplexity 14.79
[05/26/22 04:00:04 INFO] Epoch 7 ; Iteration 700/1147 ; Learning rate 1.0000 ; Source tokens/s 12036 ; Perplexity 15.17
[05/26/22 04:00:30 INFO] Epoch 7 ; Iteration 750/1147 ; Learning rate 1.0000 ; Source tokens/s 13318 ; Perplexity 14.59
[05/26/22 04:00:56 INFO] Epoch 7 ; Iteration 800/1147 ; Learning rate 1.0000 ; Source tokens/s 12231 ; Perplexity 14.43
[05/26/22 04:01:22 INFO] Epoch 7 ; Iteration 850/1147 ; Learning rate 1.0000 ; Source tokens/s 11620 ; Perplexity 15.05
